B;11.9474;11.3158;13.3684;11.4737;17.2632;14.5263;11.0526;15.4737;11.0526;11.5789;8.36842;5.0;5.68421;3.78947;7.73684;5.63158;9.47368;7.15789;8.0;9.0;6.0;3.0;9.0;10.0;8.0;7.0;10.0;3.0;6.0;3.0;16.0;9.0;6.0;9.0;5.0;12.0;8.0;7.0;10.8947;8.78947;6.68421;5.0;7.36842;13.0526;9.52632;6.57895;6.47368;5.94737;9.05263;11.3684;9.63158;9.73684;8.42105;10.5263;4.73684;7.78947;9.0;8.0;6.0;6.0;12.0;10.0;10.0;9.0;8.0;6.0;6.0;6.0;11.0;10.0;13.0;7.0;6.0;7.0;7.0;11.0;6.26316;9.57895;6.63158;6.0;8.21053;9.0;9.0;6.10526;4.52632;8.31579;11.1579
B;10.0;7.0;8.0;16.0;10.0;26.0;19.0;9.0;9.0;11.0;13.0;13.0;3.0;4.0;12.0;10.0;6.0;3.0;7.0;6.05263;8.68421;6.47368;8.36842;9.73684;6.57895;7.52632;6.68421;8.15789;10.5263;10.8421;9.42105;5.0;5.52632;7.42105;8.52632;6.10526;7.0;7.0;9.10526;10.6842;8.15789;9.42105;10.2105;8.94737;8.78947;5.84211;7.94737;6.89474;3.26316;4.52632;4.63158;6.21053;10.1579;11.0;9.21053;7.10526;5.0;9.0;5.0;10.0;7.0;7.0;9.0;8.0;9.0;12.0;9.0;4.0;12.0;8.0;7.0;10.0;14.0;11.0;6.0;14.0;9.94737;8.36842;3.94737;8.78947;9.31579;12.0526;8.52632;7.68421;10.4737;7.84211;5.57895
B;11.2632;15.1579;8.31579;8.52632;4.05263;8.89474;11.8947;8.73684;8.42105;9.47368;9.57895;10.6316;16.4737;10.1579;10.9474;9.47368;5.42105;3.10526;13.0;8.0;9.0;9.0;8.0;10.0;6.0;5.0;11.0;8.0;10.0;13.0;11.0;5.0;8.0;12.0;9.0;10.0;8.0;5.0;9.0;8.0;6.0;6.0;5.0;4.0;10.0;5.0;9.0;15.0;5.0;5.0;4.0;11.0;12.0;11.0;8.0;7.0;12.0;8.21053;10.6842;9.31579;9.78947;10.0;10.6842;9.10526;9.73684;9.42105;9.42105;12.2632;13.6316;13.3158;11.6316;5.84211;9.78947;13.2632;7.10526;9.0;8.05263;14.2632;11.6316;14.1579;12.7895;9.94737;10.8947;11.4211;11.5263;12.9474;10.6316
B;9.21053;15.2632;10.1053;13.7368;14.2632;9.89474;13.6842;11.7895;6.42105;9.73684;12.0526;8.0;7.36842;6.78947;8.78947;7.21053;3.31579;6.15789;9.0;8.05263;8.57895;5.47368;7.78947;7.26316;7.68421;9.57895;11.0526;8.89474;9.94737;11.8947;11.4737;10.0;7.05263;3.63158;8.05263;9.0;12.7895;7.0;7.26316;11.2632;5.78947;10.2105;10.4737;6.47368;3.57895;10.1053;13.0;9.31579;6.57895;14.5789;9.42105;8.68421;8.42105;6.31579;6.89474;9.84211;5.0;9.0;12.0;4.0;8.0;3.0;13.0;10.0;12.0;5.0;6.0;11.0;7.0;1.0;10.0;4.0;5.0;7.0;6.0;7.0;8.0;10.0;9.0;11.0;7.0;4.0;4.0;9.0;8.0;10.0;6.0
B;9.94737;9.73684;16.4737;18.5789;15.1579;10.6316;9.78947;8.94737;10.6316;14.3158;13.0526;5.47368;9.47368;9.05263;7.21053;12.8947;9.52632;6.15789;9.0;8.31579;13.4737;9.15789;9.57895;7.47368;6.0;8.94737;11.0526;7.94737;6.36842;8.63158;9.47368;10.0526;8.05263;4.63158;4.0;9.36842;6.21053;5.0;5.0;10.3684;8.47368;11.1579;11.2632;11.0;8.47368;5.26316;7.15789;11.8947;13.5789;11.1579;7.68421;8.31579;11.5789;10.0;9.68421;7.15789;10.0;5.36842;11.1579;5.26316;10.7368;5.73684;4.36842;5.21053;9.0;9.0;6.89474;5.0;3.10526;2.68421;4.47368;8.94737;8.31579;12.4737;3.52632;8.0;11.0;8.0;6.0;7.0;10.0;5.0;5.0;10.0;14.0;9.0;8.0
B;10.8421;8.10526;10.4211;16.7368;12.0;12.6316;12.1579;9.0;9.47368;9.47368;11.3158;12.3684;9.26316;6.52632;5.21053;15.1053;5.36842;9.68421;7.0;5.0;11.0;3.0;12.0;9.0;7.0;5.0;5.0;9.0;12.0;11.0;9.0;12.0;7.0;6.0;8.0;9.0;10.0;9.0;4.0;10.0;10.0;9.0;14.0;16.0;5.0;5.0;11.0;7.0;6.0;14.0;8.0;5.0;9.0;7.0;11.0;7.0;10.0;8.10526;8.0;8.0;7.21053;9.94737;8.26316;8.89474;8.26316;5.94737;6.42105;8.84211;8.15789;5.94737;8.0;8.42105;9.36842;5.89474;5.21053;9.0;3.21053;7.0;7.15789;8.0;7.73684;7.31579;9.10526;8.05263;4.0;6.10526;7.42105
B;8.26316;13.3684;14.8421;15.7895;13.0526;13.3684;15.8947;13.5263;8.36842;7.89474;9.15789;7.63158;6.68421;6.78947;8.78947;7.68421;6.73684;12.9474;12.0;9.89474;7.36842;2.78947;8.26316;11.4211;7.94737;8.89474;6.57895;7.42105;10.0526;8.10526;9.15789;9.63158;6.05263;13.6842;10.1053;14.3684;5.52632;1.0;9.52632;10.0;14.2105;12.6316;8.31579;7.0;6.36842;6.57895;9.63158;9.15789;6.0;5.63158;4.68421;4.78947;8.47368;13.5263;10.8947;10.6316;22.0;8.26316;12.4737;8.31579;9.57895;8.0;8.31579;8.26316;7.84211;8.05263;10.1579;11.2632;9.36842;9.68421;7.05263;8.36842;9.84211;9.10526;8.05263;7.0;8.26316;12.0526;4.31579;5.78947;5.78947;8.31579;8.26316;6.15789;9.26316;12.9474;8.52632
B;8.15789;11.0;11.0;11.4211;13.2632;12.1053;9.47368;12.0;9.15789;7.05263;9.15789;11.8947;10.9474;6.31579;12.1053;6.42105;8.57895;11.8421;11.0;5.0;7.0;6.0;5.0;14.0;10.0;9.0;6.0;8.0;8.0;8.0;8.0;11.0;5.0;7.0;6.0;15.0;5.0;8.0;7.89474;5.68421;4.57895;11.9474;8.26316;9.94737;10.8947;7.31579;9.26316;9.78947;6.57895;6.36842;7.36842;9.47368;13.1579;14.0;6.84211;8.84211;13.0;7.42105;14.4737;9.36842;7.68421;11.6316;4.68421;8.78947;13.2105;8.47368;8.47368;7.42105;10.7895;12.3158;9.78947;5.05263;6.52632;12.3684;11.1053;10.0;5.0;5.0;11.0;11.0;9.0;6.0;9.0;7.0;9.0;6.0;5.0
B;14.8421;8.73684;10.5263;14.9474;11.5789;14.1053;13.4737;12.0;12.5263;13.0;10.0526;6.73684;7.36842;6.52632;7.57895;6.15789;6.89474;6.26316;11.0;8.0;7.78947;6.15789;7.21053;8.0;6.42105;4.10526;8.52632;9.63158;7.52632;9.73684;10.3684;7.94737;7.0;3.05263;6.21053;4.31579;10.6316;7.0;9.84211;4.63158;9.89474;8.63158;8.73684;7.63158;6.36842;6.0;4.94737;3.52632;5.94737;8.89474;6.68421;8.63158;13.8947;6.78947;10.5789;7.21053;11.0;7.0;7.0;12.0;6.0;13.0;11.0;5.0;12.0;11.0;6.0;5.0;10.0;15.0;8.0;11.0;14.0;6.0;12.0;5.0;6.89474;3.42105;7.21053;5.63158;7.94737;4.89474;9.31579;11.2632;11.0526;10.1053;8.42105
B;8.36842;8.0;14.7368;16.7895;17.7368;16.6316;12.2105;12.3158;11.8947;8.10526;5.15789;5.84211;9.63158;10.4737;8.57895;6.68421;5.63158;11.1579;14.0;2.63158;10.0526;9.31579;10.5789;11.0;7.57895;7.26316;6.84211;5.47368;8.31579;9.89474;7.0;7.0;7.0;6.78947;7.10526;12.5789;8.89474;7.0;9.0;11.0;5.0;7.0;11.0;9.0;14.0;11.0;9.0;8.0;7.0;11.0;6.0;13.0;6.0;12.0;5.0;8.0;16.0;7.10526;8.89474;8.63158;11.5789;10.5263;10.4211;7.73684;8.57895;6.10526;5.05263;7.73684;9.0;10.3684;11.7368;10.4211;8.31579;5.31579;5.94737;8.0;3.36842;10.1053;11.0;10.1579;8.84211;13.0526;9.52632;5.73684;7.31579;7.31579;8.05263
B;11.2105;14.6842;11.6842;9.36842;9.10526;13.4211;12.2105;13.4737;7.15789;5.57895;6.42105;4.10526;7.10526;10.4737;9.42105;9.0;9.0;9.0;9.0;4.0;8.0;8.0;10.0;14.0;12.0;5.0;6.0;4.0;10.0;8.0;10.0;5.0;6.0;3.0;7.0;7.0;9.0;8.0;7.05263;7.89474;6.31579;8.36842;7.52632;7.0;5.73684;5.0;7.63158;10.4737;10.5789;9.26316;6.73684;6.36842;11.9474;8.63158;11.6842;8.89474;7.0;7.94737;8.89474;7.31579;9.36842;7.78947;6.31579;6.63158;5.84211;4.47368;5.42105;6.15789;6.47368;9.63158;9.15789;5.89474;12.6842;10.3684;5.31579;11.0;7.05263;7.57895;5.26316;10.7368;6.52632;7.36842;7.10526;9.0;9.0;6.89474;5.57895
B;12.7368;8.52632;12.2105;9.05263;8.73684;11.0526;13.8947;12.6842;9.94737;8.05263;8.68421;9.52632;6.36842;5.52632;7.42105;8.68421;6.89474;6.10526;8.0;9.89474;6.42105;8.52632;11.3684;6.84211;5.68421;6.63158;8.73684;6.84211;5.89474;8.42105;6.78947;3.63158;5.52632;7.21053;8.15789;8.68421;5.94737;5.0;5.10526;6.89474;6.31579;7.15789;5.31579;9.0;7.52632;5.42105;8.84211;9.36842;8.73684;11.2632;9.94737;6.78947;10.7368;12.0;9.31579;8.05263;6.0;5.21053;9.10526;10.3158;12.2105;11.9474;8.68421;7.26316;5.57895;5.0;7.63158;11.7368;9.84211;8.0;10.9474;7.26316;8.52632;8.10526;4.21053;14.0;5.05263;6.52632;10.5263;7.78947;6.47368;5.0;4.63158;6.10526;10.8947;14.0526;12.1053
B;9.94737;9.84211;15.4211;8.47368;13.2105;12.2632;14.2632;13.4211;13.5263;8.26316;6.31579;9.26316;8.63158;4.31579;10.8947;8.78947;10.6842;8.15789;14.0;5.0;8.0;7.0;10.0;18.0;7.0;11.0;6.0;8.0;7.0;13.0;9.0;13.0;9.0;8.0;4.0;10.0;7.0;7.0;10.0;8.0;7.0;7.0;8.0;9.0;10.0;10.0;10.0;7.0;8.0;15.0;4.0;11.0;7.0;9.0;10.0;18.0;7.0;3.36842;9.57895;6.78947;10.1579;7.52632;9.31579;8.89474;6.57895;6.0;6.52632;11.0526;10.8421;7.63158;7.73684;8.78947;10.6842;11.0;5.31579;8.0;8.15789;10.6842;7.68421;7.05263;11.5263;9.84211;4.10526;6.84211;8.94737;8.42105;8.73684
B;13.9474;12.5789;9.47368;12.0;12.5263;13.6842;11.8947;8.31579;8.84211;8.84211;6.57895;10.7895;6.84211;8.42105;6.05263;7.52632;8.0;7.05263;13.0;6.0;6.52632;9.57895;2.84211;6.52632;8.31579;8.63158;9.26316;9.10526;9.63158;9.68421;7.36842;8.36842;6.78947;11.5263;6.26316;10.3684;9.10526;3.0;3.94737;8.47368;6.47368;8.36842;6.78947;11.4737;9.57895;8.15789;9.0;7.57895;6.42105;5.89474;3.68421;4.57895;9.42105;10.3684;7.10526;8.0;8.0;7.0;4.0;17.0;6.0;4.0;12.0;12.0;11.0;8.0;9.0;15.0;12.0;7.0;12.0;12.0;9.0;12.0;7.0;13.0;7.31579;9.68421;6.63158;6.0;9.68421;8.26316;8.89474;8.84211;6.94737;7.89474;8.73684
B;9.0;5.42105;8.36842;11.3684;14.9474;18.7368;13.0526;9.57895;8.94737;7.05263;8.94737;11.1579;8.31579;8.47368;7.21053;7.21053;3.31579;6.42105;14.0;11.0;11.0;7.0;13.0;5.0;4.0;9.0;12.0;9.0;6.0;11.0;6.0;7.0;4.0;6.0;14.0;9.0;11.0;6.0;3.15789;11.0526;7.78947;8.57895;7.52632;9.05263;9.36842;10.1579;8.36842;6.47368;9.10526;13.1053;12.7895;7.47368;7.89474;13.5789;6.10526;7.21053;11.0;5.10526;7.10526;7.68421;6.0;5.21053;3.31579;4.73684;6.84211;7.05263;4.94737;6.31579;9.89474;7.57895;6.0;6.0;5.15789;10.3684;3.42105;9.0;9.73684;5.42105;8.52632;5.57895;5.84211;11.0;8.78947;6.26316;8.94737;10.0;13.4737
B;8.0;16.0;13.0;6.0;9.0;11.0;9.0;12.0;14.0;6.0;7.0;9.0;11.0;15.0;9.0;5.0;4.0;6.0;13.0;7.0;10.0;1.0;11.0;7.0;14.0;12.0;10.0;8.0;10.0;8.0;10.0;6.0;7.0;5.0;6.0;6.0;6.0;3.0;7.89474;6.0;6.0;6.63158;7.94737;5.0;4.63158;4.0;6.36842;9.0;7.84211;8.89474;3.84211;12.0526;10.4737;9.84211;6.42105;6.94737;10.0;14.7895;11.0;10.3684;7.21053;7.47368;6.94737;7.52632;7.10526;9.05263;8.52632;7.84211;7.63158;8.0;9.47368;7.63158;7.0;8.78947;8.05263;8.0;8.94737;7.68421;5.15789;6.84211;8.68421;6.26316;7.89474;7.26316;9.94737;9.94737;8.42105
B;10.0;18.0526;19.8421;16.0526;15.0;19.1053;18.4737;12.3684;11.1053;11.1053;10.2632;10.8947;9.63158;10.4737;9.0;8.68421;6.89474;6.05263;7.0;9.0;13.0;5.0;9.0;10.0;6.0;7.0;9.0;4.0;5.0;9.0;5.0;5.0;8.0;8.0;11.0;8.0;12.0;6.0;8.84211;8.10526;8.0;8.0;5.05263;8.10526;4.31579;2.15789;3.0;4.42105;6.42105;7.0;7.31579;8.26316;8.78947;7.84211;7.42105;10.9474;10.0;8.0;12.0;9.0;8.0;9.0;9.0;9.0;6.0;3.0;12.0;12.0;3.0;5.0;7.0;12.0;7.0;3.0;5.0;9.0;8.94737;7.89474;7.15789;7.78947;6.47368;6.89474;9.52632;8.68421;7.68421;6.10526;7.42105
B;15.3684;5.57895;17.1053;7.21053;8.0;8.31579;8.63158;8.84211;8.10526;8.63158;10.4211;10.0;8.63158;6.52632;11.5263;9.63158;8.10526;11.7895;8.0;12.7895;8.68421;7.10526;12.7895;12.0;11.0526;9.36842;9.57895;8.05263;6.47368;11.2105;11.2105;9.0;9.0;7.42105;7.84211;13.3684;8.31579;6.0;11.0526;12.1053;12.8421;11.5789;9.73684;9.0;8.26316;7.84211;6.63158;9.26316;9.36842;6.63158;9.05263;4.84211;9.31579;11.8421;8.42105;9.89474;10.0;15.5789;8.10526;9.47368;11.5789;10.7895;11.7368;9.36842;8.73684;7.94737;6.89474;7.89474;7.47368;8.05263;4.57895;5.36842;11.0526;9.31579;10.8947;15.0;8.0;8.0;17.0;5.0;5.0;9.0;10.0;14.0;8.0;9.0;11.0
B;21.4211;11.0;12.2632;18.3684;13.8947;9.26316;10.8947;12.3684;13.2105;6.36842;5.15789;9.15789;8.94737;8.73684;7.42105;6.15789;10.4737;9.10526;12.0;8.21053;11.5789;8.31579;10.4211;10.4211;6.31579;9.94737;12.8947;9.05263;12.2105;11.3684;10.5263;9.26316;11.6842;9.05263;5.47368;7.68421;8.0;9.0;5.0;5.42105;8.36842;4.57895;5.10526;11.9474;13.2632;9.05263;6.89474;7.94737;7.57895;6.10526;6.36842;8.47368;8.21053;6.31579;2.42105;14.3158;12.0;6.31579;8.68421;8.15789;6.42105;9.68421;10.3158;10.6316;9.84211;9.52632;7.15789;5.68421;9.47368;10.1053;6.26316;8.26316;11.7368;5.10526;6.10526;8.0;11.7895;10.2105;8.31579;6.42105;3.05263;4.05263;6.89474;9.73684;14.6842;15.6316;10.8947
B;7.21053;12.3684;10.4737;12.3684;15.2105;14.6316;10.8421;12.4737;14.4737;9.73684;7.94737;11.6316;10.6842;8.94737;5.36842;4.42105;10.8421;1.63158;13.0;9.15789;11.0526;3.63158;7.21053;8.78947;8.15789;4.21053;5.89474;5.84211;5.84211;6.47368;6.47368;8.42105;7.78947;3.05263;11.2632;6.73684;10.7368;12.0;7.26316;4.31579;4.0;8.73684;11.4737;11.3158;6.57895;6.31579;6.94737;7.89474;8.73684;7.0;7.0;7.26316;8.42105;9.21053;5.31579;8.10526;10.0;8.10526;4.42105;10.7368;9.63158;11.2105;12.6842;9.84211;9.15789;8.94737;8.0;8.0;6.52632;3.36842;3.05263;7.26316;11.0526;6.31579;8.89474;7.0;4.15789;7.31579;9.36842;6.42105;8.52632;9.05263;8.47368;11.0;7.68421;7.15789;10.0
B;10.8421;8.31579;12.2632;18.3684;15.7368;15.0;14.6316;11.8947;8.52632;7.47368;6.42105;6.63158;8.36842;6.05263;4.21053;8.21053;9.0;5.21053;5.0;8.10526;9.68421;7.15789;9.05263;11.9474;7.73684;6.84211;8.73684;6.52632;11.2632;9.05263;5.26316;6.68421;6.26316;10.7368;8.63158;4.42105;7.78947;9.0;11.8947;9.68421;7.47368;9.78947;9.78947;11.0526;8.63158;10.1053;10.1579;7.52632;6.26316;8.15789;9.31579;9.73684;9.21053;8.15789;5.31579;7.84211;12.0;12.0;12.8947;10.4737;9.21053;5.31579;3.31579;7.42105;10.5789;11.5263;10.5789;10.6842;12.6316;9.78947;6.84211;10.9474;7.47368;9.57895;6.15789;9.0;11.9474;10.8947;9.68421;8.21053;8.21053;6.94737;9.73684;10.5789;8.10526;7.57895;6.10526
B;7.68421;21.3158;10.3684;11.1579;16.4211;15.2632;10.8421;10.1579;9.94737;9.0;9.0;8.63158;7.68421;7.52632;10.0526;13.5263;10.3684;5.84211;21.0;7.78947;4.21053;6.15789;8.26316;13.5263;11.8421;4.26316;7.21053;8.73684;2.42105;4.47368;9.52632;7.57895;8.94737;8.42105;8.0;9.78947;9.05263;7.0;8.89474;6.89474;7.10526;12.7895;11.2105;9.63158;9.52632;6.57895;6.94737;6.94737;8.31579;6.84211;8.42105;6.31579;6.57895;11.2105;6.63158;6.94737;8.0;7.47368;14.7368;5.10526;10.5789;8.73684;8.94737;8.78947;6.26316;11.3158;12.8947;13.8947;12.8421;11.0;11.0;8.63158;10.5263;6.52632;6.0;13.0;5.42105;5.89474;2.63158;4.36842;6.47368;5.63158;9.42105;9.68421;7.47368;7.47368;8.42105
B;4.26316;9.31579;11.5263;9.0;10.0526;13.3158;11.7895;8.0;7.52632;9.10526;12.1579;9.84211;10.7368;12.7368;8.26316;7.84211;7.10526;7.0;7.0;8.89474;9.0;3.94737;8.52632;9.26316;9.0;5.21053;7.63158;9.94737;5.68421;4.52632;9.10526;10.0526;8.26316;8.15789;5.15789;6.21053;7.68421;2.0;8.63158;5.42105;7.52632;8.78947;9.73684;16.1579;10.1579;6.73684;8.0;6.57895;6.68421;8.63158;7.68421;7.78947;10.2105;10.5263;7.68421;5.10526;7.0;7.0;7.89474;5.47368;6.57895;5.52632;8.42105;10.6316;6.36842;5.10526;7.47368;8.42105;8.63158;9.26316;10.1579;6.47368;12.4737;14.2632;8.21053;12.0;8.89474;6.89474;6.15789;6.78947;5.47368;5.89474;9.26316;7.15789;6.0;6.0;8.31579
B;6.26316;8.68421;14.0526;14.2105;15.4737;16.6842;11.3158;13.2105;12.2632;10.3684;11.7368;10.0;11.2632;11.3684;5.47368;10.6842;8.26316;2.26316;7.0;3.21053;3.0;7.21053;10.3684;5.84211;4.68421;8.15789;10.0;8.42105;6.52632;6.84211;7.63158;6.68421;6.26316;7.0;7.47368;9.57895;5.78947;2.0;10.5263;7.42105;12.0526;10.6316;10.7368;8.94737;6.73684;8.31579;10.5263;9.57895;7.15789;6.73684;8.94737;8.89474;4.26316;8.52632;6.31579;9.31579;15.0;7.0;10.0;9.0;10.0;11.0;6.0;5.0;12.0;4.0;9.0;13.0;7.0;7.0;6.0;5.0;6.0;7.0;11.0;7.0;6.26316;10.6842;7.36842;4.63158;7.26316;8.94737;9.15789;5.57895;6.42105;7.47368;8.15789
B;10.2632;15.0;15.7895;19.1579;15.4737;12.4211;8.26316;6.15789;6.42105;6.42105;11.3684;12.2105;7.26316;9.68421;7.05263;7.68421;9.78947;7.15789;13.0;4.26316;8.68421;6.63158;10.0;9.47368;7.68421;7.73684;7.73684;5.52632;8.15789;8.10526;6.0;8.73684;8.52632;8.78947;4.78947;7.57895;8.0;9.0;5.94737;5.31579;8.47368;10.3684;9.31579;12.0526;10.7368;10.3158;8.0;9.05263;7.10526;7.52632;9.0;8.26316;6.42105;8.52632;3.63158;6.78947;9.0;7.10526;7.0;11.2105;9.63158;6.78947;6.68421;8.26316;6.68421;6.57895;10.3684;11.3158;10.1053;10.7368;8.0;8.63158;12.4211;19.1579;11.9474;11.0;13.8421;11.3158;11.8421;11.2105;8.78947;10.7368;10.7368;12.8947;9.73684;6.42105;8.42105
B;8.15789;12.4737;13.8421;10.0526;9.0;12.4211;12.1053;10.4211;8.42105;8.89474;8.05263;4.36842;5.94737;8.52632;9.36842;6.84211;5.89474;5.63158;17.0;6.21053;9.89474;8.52632;6.21053;8.57895;10.4737;5.36842;6.0;5.52632;6.57895;9.15789;14.4211;10.1579;7.0;6.21053;8.52632;12.5789;9.21053;10.0;14.0;9.0;11.0;5.0;6.0;12.0;9.0;8.0;15.0;13.0;9.0;14.0;4.0;7.0;3.0;7.0;7.0;5.0;10.0;6.0;7.0;11.0;10.0;8.0;13.0;9.0;7.0;8.0;6.0;14.0;9.0;1.0;6.0;8.0;7.0;13.0;7.0;11.0;6.26316;5.10526;9.21053;5.26316;9.15789;9.63158;9.63158;6.52632;4.52632;7.84211;10.1579
B;6.63158;7.78947;11.3684;12.7895;11.5263;15.7895;14.8421;11.8421;9.42105;8.47368;8.57895;8.36842;9.31579;9.21053;7.84211;10.3684;7.31579;9.78947;6.0;6.94737;10.5789;5.94737;5.78947;7.47368;6.63158;6.0;11.7895;10.7368;7.42105;9.0;8.63158;9.57895;11.1579;5.36842;3.63158;7.42105;10.7368;6.0;12.0;11.4737;7.47368;11.2632;13.1053;6.89474;9.52632;8.68421;9.57895;6.94737;9.47368;10.1053;9.68421;10.7368;11.7895;7.78947;4.31579;11.5789;10.0;6.94737;6.42105;10.3158;11.7895;11.5263;11.7368;8.26316;7.84211;8.52632;4.84211;5.47368;10.5263;6.52632;6.94737;10.3684;7.63158;7.0;7.94737;12.0;6.26316;10.8947;9.68421;8.42105;10.5263;10.4211;8.10526;9.57895;9.47368;11.5789;11.2632
B;6.89474;11.4737;14.5263;14.2105;11.7895;19.2105;17.3158;11.6842;12.6316;10.7368;7.68421;9.26316;8.0;8.52632;9.78947;8.52632;6.10526;7.0;7.0;7.94737;5.31579;7.52632;10.3684;8.78947;8.0;9.26316;14.0526;12.7895;7.57895;8.10526;9.89474;6.73684;5.31579;7.52632;3.42105;10.2632;4.0;4.0;6.84211;5.21053;7.52632;8.78947;6.05263;7.05263;5.47368;5.15789;7.05263;8.94737;8.31579;7.10526;7.73684;5.52632;6.78947;5.84211;6.05263;14.7895;11.0;7.68421;2.84211;9.36842;5.78947;6.31579;10.6316;10.8947;8.57895;6.10526;5.05263;6.0;9.15789;4.84211;5.68421;4.63158;4.0;9.36842;7.15789;12.0;3.21053;7.84211;14.3684;11.0;9.94737;6.68421;6.36842;7.0;7.47368;6.42105;7.31579
B;15.7895;12.3158;14.0526;10.8947;17.2105;16.2632;16.7895;16.3684;14.8421;9.05263;8.26316;10.7895;11.6316;11.0;12.5789;12.1579;8.42105;5.15789;3.0;6.47368;13.6316;2.31579;5.26316;8.68421;5.94737;6.89474;9.63158;12.2105;5.89474;4.57895;8.78947;8.26316;4.78947;1.63158;5.21053;6.89474;9.84211;7.0;6.94737;6.42105;9.68421;8.63158;9.42105;7.21053;9.78947;7.26316;8.52632;8.0;11.4737;10.2105;5.94737;3.52632;8.52632;7.47368;6.10526;9.78947;13.0;6.15789;9.0;9.15789;10.4211;12.2632;12.6842;12.0;11.1579;9.52632;7.94737;8.73684;9.36842;9.68421;12.2105;9.84211;9.0;6.31579;5.05263;8.0;8.94737;12.5789;5.42105;7.94737;10.4737;8.94737;6.73684;8.89474;9.42105;8.0;7.15789
B;9.05263;9.89474;9.0;9.0;9.26316;10.6316;12.7368;12.3158;9.05263;9.05263;9.42105;10.8947;7.21053;5.73684;8.36842;5.63158;8.57895;5.21053;12.0;10.1053;7.31579;6.15789;6.78947;4.78947;8.10526;8.10526;9.89474;8.31579;6.42105;7.15789;6.36842;5.73684;3.78947;6.0;6.31579;8.52632;12.8421;10.0;10.7368;6.63158;12.4737;15.0;14.2105;11.0526;9.0;9.0;7.57895;7.05263;8.57895;9.63158;11.3684;10.5263;8.42105;7.15789;4.31579;8.73684;11.0;10.0526;6.42105;6.84211;5.42105;7.21053;9.36842;8.73684;7.42105;7.0;6.52632;7.68421;8.15789;7.84211;12.1579;7.84211;10.3684;7.0;7.15789;10.0;9.05263;9.89474;9.15789;7.42105;7.0;13.1579;11.5789;9.0;11.1053;11.1053;9.42105
B;5.05263;6.73684;11.4211;4.47368;11.0526;13.6842;12.2632;10.5789;8.10526;6.0;10.0526;11.7368;4.84211;4.94737;9.94737;7.63158;8.78947;9.0;10.0;9.05263;13.4737;8.94737;9.57895;8.52632;8.0;9.89474;9.26316;8.0;7.52632;9.52632;11.8947;10.3158;9.68421;6.84211;10.0;9.57895;6.0;6.0;11.6842;9.31579;9.84211;6.84211;7.47368;11.4211;9.21053;8.73684;8.94737;9.89474;9.47368;5.63158;6.26316;8.47368;7.63158;10.3158;11.7895;10.2105;14.0;14.0;8.0;8.0;13.0;7.0;13.0;7.0;7.0;10.0;7.0;10.0;9.0;6.0;10.0;6.0;7.0;12.0;4.0;8.0;7.15789;9.89474;10.5789;17.9474;13.2105;9.10526;5.36842;8.10526;11.0;11.5263;9.10526
B;6.31579;11.2632;6.10526;10.7368;7.84211;11.7368;9.73684;11.0;10.5263;8.42105;7.57895;7.36842;9.73684;6.57895;4.21053;7.36842;4.42105;2.10526;11.0;4.26316;9.10526;9.84211;8.57895;7.0;7.31579;8.0;8.84211;9.52632;8.47368;6.26316;6.26316;7.68421;7.26316;8.57895;5.63158;9.47368;10.9474;8.0;8.94737;11.6842;12.8421;9.84211;9.73684;10.6842;11.0;9.84211;7.94737;7.94737;7.31579;4.63158;4.94737;6.47368;5.21053;6.15789;6.36842;1.57895;12.0;4.42105;4.0;4.0;7.15789;8.73684;12.4211;9.57895;5.84211;5.0;5.47368;5.57895;5.36842;7.26316;9.21053;8.05263;10.7368;5.05263;13.6316;7.0;4.15789;10.2632;12.6842;11.4211;11.7368;7.89474;7.26316;9.73684;8.36842;4.10526;4.52632
B;11.7895;8.42105;10.5263;15.7368;22.8947;20.2105;16.7368;16.5789;12.7895;9.47368;10.0;10.3684;9.73684;7.0;6.78947;6.78947;10.4737;5.94737;5.0;5.15789;8.63158;13.3684;9.78947;7.15789;3.26316;6.73684;9.68421;11.0526;9.47368;7.84211;9.52632;8.94737;5.05263;6.36842;9.52632;7.31579;6.05263;3.0;5.0;8.0;7.0;11.0;10.0;11.0;6.0;8.0;5.0;10.0;6.0;7.0;6.0;10.0;4.0;11.0;7.0;8.0;7.0;9.68421;4.94737;12.8421;10.7368;6.26316;6.36842;7.57895;10.7368;7.10526;6.05263;4.68421;4.89474;7.36842;8.0;8.78947;14.8947;7.94737;7.0;5.0;5.0;8.57895;6.47368;6.0;8.94737;7.94737;9.52632;11.0;7.31579;4.0;6.52632
B;9.21053;10.7895;11.0;10.2105;12.9474;9.89474;11.7895;8.78947;7.10526;9.94737;9.31579;5.52632;3.94737;6.26316;7.0;6.36842;3.94737;11.7895;8.0;11.8421;8.89474;8.0;9.05263;10.8947;5.94737;9.10526;8.05263;5.42105;7.0;6.42105;11.6842;9.52632;9.94737;6.26316;6.68421;10.5789;6.26316;2.0;7.94737;7.73684;13.2105;9.42105;11.7895;13.6842;10.4211;6.0;6.94737;6.42105;6.73684;4.21053;4.05263;5.73684;5.21053;5.0;7.68421;9.89474;14.0;6.42105;6.89474;11.2105;6.47368;5.0;7.05263;6.73684;7.73684;6.36842;4.47368;8.36842;11.5263;9.31579;9.47368;8.0;7.68421;6.0;6.15789;9.0;4.0;13.0;6.0;16.0;10.0;6.0;7.0;8.0;9.0;11.0;9.0
